Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,User ID,Device Model,Operating System,App Usage Time (min/day),Screen On Time (hours/day),Battery Drain (mAh/day),Number of Apps Installed,Data Usage (MB/day),Age,Gender,User Behavior Class,Income,Poverty,Unemployment,Employed,creditworthiness_score
111413,0,0.621221011,66,0,0.654644919,9870,19,0,1,0,0,21,Samsung Galaxy S21,Android,93,2.6,681,37,302,45,Female,2,50604,10.8,2.9,5676,1
50240,0,0.464306023,66,0,5217,,34,0,5,0,0,171,Xiaomi Mi 11,Android,92,3.7,1124,27,524,44,Male,2,40781,16,7.8,6730,1
32709,0,0.635578752,53,0,0.38988155,4980,6,0,2,0,0,15,iPhone 12,iOS,189,5.4,1754,53,779,49,Female,3,36599,15,9.4,2683,1
71573,0,0.057139592,26,0,550,,3,0,0,0,,211,Samsung Galaxy S21,Android,451,6.1,2108,76,1434,25,Female,4,47409,17.4,14.6,3598,0
130874,0,0.387687188,26,2,0.130921209,4200,6,0,0,1,1,560,OnePlus 9,Android,553,11.6,2914,81,1860,47,Male,5,72415,6.3,5.1,198960,0
93814,0,0.025780444,101,0,0.013797241,1666,5,0,0,0,0,86,Google Pixel 5,Android,404,7.4,2081,63,1352,44,Male,4,31534,26.8,14.5,3842,0
97232,0,0.014334747,70,0,34,,8,0,0,0,0,149,OnePlus 9,Android,228,4.2,1677,58,823,56,Male,3,56943,14.2,8.5,9787,1
95754,0,0.249763061,40,0,0.292486877,6095,6,0,2,0,3,700,OnePlus 9,Android,212,5.4,1306,49,828,23,Female,3,51085,8.4,0.7,1554,1
2535,0,0.337388426,39,0,0.333611065,6000,6,0,2,0,0,372,Google Pixel 5,Android,561,10.6,2547,86,1823,22,Male,5,51555,16.4,10.9,9082,0
102143,0,0.366185701,54,0,0.756097561,3771,11,0,1,0,1,480,Samsung Galaxy S21,Android,189,4.8,1681,59,795,57,Male,3,53423,16.6,9.7,44114,1
63786,0,0.504481616,59,0,0.691609977,4850,9,0,3,0,0,151,iPhone 12,iOS,523,9.4,2583,92,1539,21,Male,5,32162,37.4,12.2,5184,0
2519,0,0.533884028,38,0,0.50764847,6667,10,0,2,0,2,141,Xiaomi Mi 11,Android,219,5.2,1510,42,655,50,Female,3,28938,33.9,13.2,10805,1
136930,0,0.9999999,75,0,0.069489894,5194,2,0,0,0,0,69,iPhone 12,iOS,516,10.2,2932,98,1547,31,Male,5,41296,33.5,6.1,2461,1
35488,0,0.01699915,63,0,0.05970483,4471,2,0,0,0,0,260,Xiaomi Mi 11,Android,570,9,2613,98,2497,49,Female,5,53423,16.6,9.7,44114,1
116253,0,0.870156261,64,1,0.625116651,7500,23,0,2,1,1,521,OnePlus 9,Android,350,6.5,2364,75,1485,20,Male,4,60572,12.9,6.6,129395,0
126006,0,0.075696556,33,0,0.126752221,5064,5,0,0,0,0,633,iPhone 12,iOS,496,10.2,2587,84,1921,56,Female,5,50010,9.7,4.3,11077,1
66463,0,0.9999999,66,0,0,,1,0,0,0,2,371,iPhone 12,iOS,558,9.8,2765,83,1548,25,Female,5,35327,16.7,9.4,5180,1
22564,0,0.720104823,46,0,2004,,5,0,0,0,2,419,Xiaomi Mi 11,Android,202,4.9,1549,43,964,27,Female,3,48246,17.1,7.4,103944,1
8296,0,0.253479555,42,0,0.562527045,2310,9,0,1,0,0,101,Google Pixel 5,Android,41,1.1,389,15,136,53,Male,1,17818,54,25.9,6795,0
83158,0,0.102254022,60,0,0.19666374,13667,12,0,2,0,2,661,Google Pixel 5,Android,50,1.5,387,12,146,59,Male,1,44329,19.6,12.7,4852,1
110062,0,0.248875112,38,0,0.028994201,5000,3,0,0,0,0,658,Xiaomi Mi 11,Android,278,5.3,1368,56,894,40,Female,3,29707,27.7,9.6,3744,1
125710,0,0,50,0,0.395892755,5258,16,0,0,0,2,243,OnePlus 9,Android,162,3.5,761,36,338,51,Male,2,48303,11.2,4.3,16013,1
98694,0,0.9999999,65,0,0.167802832,3813,2,0,1,2,1,512,Samsung Galaxy S21,Android,567,10.8,2911,89,1682,39,Male,5,43600,12.9,6.5,6686,0
66502,0,0.197965009,42,2,0.363510712,5787,13,0,1,0,2,555,iPhone 12,iOS,387,6.6,2168,61,1246,19,Female,4,54264,12.7,6.1,51081,0
1930,0,0.665173572,54,0,0.166102842,2955,3,0,0,0,0,95,Samsung Galaxy S21,Android,411,7.5,2169,72,1083,58,Male,4,31806,25.4,12.5,2900,0
60171,0,0,59,0,2200,,10,0,1,0,,226,Xiaomi Mi 11,Android,511,10.8,2712,97,2438,59,Female,5,62163,8.3,3.9,12843,1
7320,0,0.126258696,96,0,0.040494938,8000,9,0,0,0,0,518,iPhone 12,iOS,64,1.2,592,19,218,25,Male,1,35457,27.4,11,9517,1
68421,0,0.96020199,62,0,576,,2,0,0,0,0,214,Xiaomi Mi 11,Android,41,1.1,588,10,246,22,Male,1,35133,20.6,14.2,7563,1
126404,0,0.068897552,55,0,0.16980789,16500,7,0,1,0,1,67,iPhone 12,iOS,257,4.5,1705,57,912,55,Male,3,42980,20.4,12.2,36848,1
109302,0,0.095761898,60,0,0.182629517,9187,9,0,2,0,0,396,Xiaomi Mi 11,Android,472,6.8,2288,61,1356,52,Male,4,52110,16.1,9.8,49815,1
48833,0,0.004099863,80,0,0.000743679,4033,2,0,0,0,0,612,Xiaomi Mi 11,Android,57,1.3,489,16,131,37,Male,1,61003,15.4,7.4,176383,1
58461,0,0.880918591,44,1,0.869096509,3895,4,2,1,0,0,12,OnePlus 9,Android,215,5.5,1690,47,641,24,Male,3,44587,12.7,6.9,33159,0
21223,0,0.014465497,63,1,2519,,14,0,1,0,,237,Samsung Galaxy S21,Android,524,8.9,2549,88,1730,20,Female,5,25327,29,22.6,2866,0
67748,0,0.34590552,62,0,0.493168944,3000,16,0,0,0,0,399,OnePlus 9,Android,41,1.6,323,18,221,43,Female,1,37904,18.1,7.3,8935,1
8444,0,0,63,0,0.282968042,8166,3,0,1,0,1,407,Xiaomi Mi 11,Android,147,3.2,994,33,567,25,Female,2,46364,8.2,1.9,1367,1
45094,0,0.01909729,72,0,0.080255966,7500,3,0,1,0,1,480,Samsung Galaxy S21,Android,189,4.8,1681,59,795,57,Male,3,54482,6,4.7,3663,1
38407,0,0.231038456,55,0,0.043241773,7353,7,0,0,0,0,647,Samsung Galaxy S21,Android,89,1.3,314,16,201,58,Female,1,44103,17.5,9.2,47604,1
75900,0,0.224320871,45,0,0.544829741,3200,4,0,1,0,0,222,OnePlus 9,Android,133,2,1007,31,417,32,Male,2,24015,35,10.7,2309,0
45369,1,0.9999999,55,98,0,,0,98,0,98,0,156,Xiaomi Mi 11,Android,158,3.4,893,36,493,32,Male,2,58535,10.6,8.5,20371,1
75802,1,1.031587365,61,0,568,,4,0,1,0,0,654,Samsung Galaxy S21,Android,49,1.2,365,19,144,29,Male,1,44330,11.8,4.1,2101,1
47717,0,0.835544297,34,1,951,,5,0,0,0,2,428,OnePlus 9,Android,105,3.8,967,28,489,51,Male,2,52302,18.4,3.1,5058,1
62866,0,0.236133275,51,1,0.414228829,18834,15,0,2,0,1,158,Xiaomi Mi 11,Android,339,7.8,2102,71,1062,51,Male,4,39679,20.1,7,7524,0
98499,0,0.264286786,70,0,0.277747699,5540,5,0,1,0,1,416,iPhone 12,iOS,98,2.3,608,24,394,56,Male,2,45686,14.7,8.9,15868,1
43494,0,0.074056714,28,0,0.153369326,5000,6,0,0,0,0,326,OnePlus 9,Android,203,4.3,1554,54,638,25,Female,3,51107,14.4,8.9,19909,1
29522,0,0.805287788,45,0,0.350012244,12250,5,0,2,0,2,371,iPhone 12,iOS,558,9.8,2765,83,1548,25,Female,5,52279,12.7,4.3,24086,1
82281,0,1.177217137,44,0,0.078505314,5833,6,0,0,0,0,344,iPhone 12,iOS,290,6,1533,54,645,57,Female,3,38929,17.4,9.6,9212,1
56344,1,0,55,0,0.810277957,3093,9,0,2,0,0,262,iPhone 12,iOS,334,6.6,2394,68,1227,46,Female,4,39700,19.2,10,3551,0
119716,0,0.065366701,77,0,74,,5,0,0,0,0,283,iPhone 12,iOS,386,7.7,2114,72,1209,51,Male,4,38826,20.3,9.2,7818,1
65397,0,0.044538263,53,0,0.421710409,5600,13,0,1,1,2,229,Samsung Galaxy S21,Android,132,3.8,649,25,368,41,Male,2,48176,14.2,3.6,11348,1
40394,0,0.002067869,49,0,0.000545355,5500,5,0,0,0,0,280,Samsung Galaxy S21,Android,411,7.8,2029,75,1136,33,Female,4,49505,15.1,10.6,44732,0
135928,0,0.644392299,58,0,1.423728814,2300,12,0,1,0,0,290,Google Pixel 5,Android,84,1.2,415,10,146,50,Male,1,32876,27.5,10.1,5177,0
120654,0,0.9999999,38,1,0.962229217,5400,15,0,2,0,2,680,iPhone 12,iOS,33,1.8,334,16,113,36,Female,1,49915,12.6,8.2,7264,1
135225,0,0,81,0,0,2400,6,0,0,0,0,47,OnePlus 9,Android,558,8.4,2447,97,1594,22,Female,5,34466,19.1,11.2,6386,0
139750,1,0.346690354,53,0,0.481981462,26000,18,0,7,0,1,214,Xiaomi Mi 11,Android,41,1.1,588,10,246,22,Male,1,27731,24,11.1,1811,1
16219,0,0.852026904,31,0,0.482398957,2300,7,0,0,0,2,24,Google Pixel 5,Android,292,5.6,1401,46,949,37,Female,3,49406,12.2,6,19990,1
138192,0,0.38863857,63,0,0.334466553,10000,20,0,0,0,0,321,iPhone 12,iOS,227,4.4,1275,56,984,22,Female,3,45374,17.8,8.5,25011,1
78288,0,0.24513067,51,0,0.536774862,5791,14,0,2,0,0,274,Google Pixel 5,Android,179,2.3,1014,32,588,38,Male,2,35763,19.6,12.2,33837,1
8969,0,0,90,0,40,,10,0,0,0,0,556,Xiaomi Mi 11,Android,201,4.9,1633,41,972,32,Female,3,55584,12.5,8.4,91796,1
47507,0,0.067649406,29,0,0.84729064,3450,10,0,2,0,0,313,Google Pixel 5,Android,132,2.9,1054,32,563,20,Male,2,44866,13.1,11.8,1714,0
131385,0,0.9999999,47,0,0.139912555,1600,1,0,0,0,0,363,Xiaomi Mi 11,Android,78,1.5,341,11,259,38,Female,1,35000,29.7,6.5,1020,1
73581,0,0.007520402,45,0,0.080991901,10000,12,0,0,0,3,668,Samsung Galaxy S21,Android,205,5.5,1699,49,729,36,Male,3,56167,15.6,7.9,96155,1
140265,1,0.082706844,70,0,2966,,24,0,2,0,0,380,OnePlus 9,Android,106,3,922,22,313,51,Male,2,38126,18.7,10.5,38380,1
15636,0,0.688671975,49,0,0.379961278,4131,7,0,1,0,2,674,Google Pixel 5,Android,37,1.6,490,18,216,52,Male,1,45159,11.7,3.1,2950,1
96696,0,0.043150325,77,0,328,,4,0,0,0,0,470,Xiaomi Mi 11,Android,39,1.9,541,16,294,37,Male,1,40120,27.7,7.8,6085,1
112624,0,0.051934082,39,0,886,,7,0,0,0,0,675,Xiaomi Mi 11,Android,522,11.4,2776,93,1768,27,Female,5,30086,27,10.1,1840,0
33032,0,0.673531826,47,0,1.01749514,3600,7,0,2,0,1,116,iPhone 12,iOS,121,3.2,651,34,596,39,Male,2,49239,5.8,2.6,916,1
37148,0,0.189544351,45,0,39,,1,0,0,0,0,605,OnePlus 9,Android,182,5.3,1278,42,885,54,Female,3,62031,11.8,5.4,7972,1
81458,0,0.007497917,32,1,0.094283593,4040,2,0,0,0,1,42,OnePlus 9,Android,576,10.1,2447,83,2323,33,Male,5,31532,24.9,10.5,5029,0
100802,0,0.282341078,37,0,0.170753323,3384,3,0,0,0,0,379,Samsung Galaxy S21,Android,525,10.8,2445,99,1623,57,Male,5,59739,16.7,8.6,229762,0
95185,0,0.014715537,35,0,1556,,7,0,1,0,,206,Xiaomi Mi 11,Android,301,6.5,2084,71,1421,29,Male,4,40630,17.5,9.2,25041,1
125441,0,0.06137966,53,0,0.469829297,10075,10,0,2,0,1,466,OnePlus 9,Android,265,4.8,1770,51,723,55,Female,3,57236,7.5,6.9,9264,1
54612,0,0,44,0,0.871170623,4928,10,0,2,0,2,280,Samsung Galaxy S21,Android,411,7.8,2029,75,1136,33,Female,4,37324,25.9,10.3,105504,0
46946,0,0.9999999,55,0,0.008883953,1800,0,1,0,0,0,648,iPhone 12,iOS,66,1.5,565,17,283,42,Female,1,37139,25,10.5,9202,0
13459,0,0,63,0,0,5000,1,0,0,0,0,618,Google Pixel 5,Android,225,5.6,1388,55,965,36,Female,3,32361,21.8,14.1,1350,1
57832,0,0.005334914,48,0,0.068206424,5541,8,0,0,0,0,118,iPhone 12,iOS,220,5.2,1631,49,909,27,Female,3,70544,10.6,7.8,15166,1
7460,0,0.536612778,60,0,0.274921688,5426,17,0,1,0,0,237,Samsung Galaxy S21,Android,524,8.9,2549,88,1730,20,Female,5,34899,21.9,8.2,11935,1
148263,0,0.045926651,63,0,0.023990404,2500,11,0,0,0,0,309,iPhone 12,iOS,285,5.1,1226,57,666,20,Female,3,88013,10.1,1.7,16193,1
1742,0,0.010092554,37,0,0.003128259,1917,3,0,0,0,0,456,iPhone 12,iOS,74,1.6,436,13,182,27,Female,1,51345,16.5,4.4,4661,1
82846,0,0.009499525,45,0,0.001769912,2824,1,0,0,0,0,475,Xiaomi Mi 11,Android,210,4.9,1657,55,765,49,Female,3,42670,19.1,8.5,35959,1
53631,0,0.020561223,68,0,0.297687359,5750,10,0,1,0,1,100,OnePlus 9,Android,225,5.5,1526,44,875,50,Female,3,37088,19.5,11.6,2103,1
146837,0,0.518251569,45,0,3510,,6,0,2,0,0,261,Xiaomi Mi 11,Android,64,1.3,490,14,151,43,Female,1,83700,6.8,5.8,127105,1
263,0,0.412398622,28,0,0.037259615,4991,5,0,0,0,0,305,iPhone 12,iOS,155,2.9,1117,22,322,19,Female,2,41416,24.4,4.1,19275,1
86195,0,0.137482815,26,0,33,0,1,0,0,0,0,354,Samsung Galaxy S21,Android,379,7.5,1823,68,1075,53,Female,4,48384,15,5.7,4292,0
107499,0,0.348070295,34,1,0.476508121,3447,5,0,1,0,3,286,OnePlus 9,Android,534,10.8,2805,90,1538,37,Male,5,35508,20.8,11.5,10700,0
37073,0,0.008838005,59,0,0.231208735,7875,11,0,1,0,0,328,OnePlus 9,Android,48,2,574,18,127,24,Female,1,40176,14.5,12.6,3955,1
132175,0,0.057464775,53,0,1592,0,15,0,1,0,0,103,Google Pixel 5,Android,174,2.5,929,37,565,32,Female,2,49632,15.2,3.5,5057,1
136435,0,0.008966049,74,0,0.178102551,4036,18,0,1,0,1,63,Xiaomi Mi 11,Android,79,1.9,493,14,128,55,Male,1,35469,20.1,9.7,5897,1
81746,0,0.142030346,52,0,0.598436648,5500,18,0,3,0,0,687,Google Pixel 5,Android,335,7.7,2037,68,1007,18,Male,4,37106,19.4,13.5,8014,0
8567,0,0.9999999,64,0,2366,,11,0,1,0,3,282,Xiaomi Mi 11,Android,39,1.7,530,11,268,26,Female,1,52479,7.9,5.3,3008,1
21672,0,0.009220777,43,0,0.163059005,9100,12,0,1,0,2,441,Google Pixel 5,Android,260,5.7,1725,56,920,36,Female,3,35391,20.6,9.5,8940,1
89096,0,0.207356867,61,0,1.874250167,4500,16,0,2,0,0,293,Google Pixel 5,Android,59,1.8,497,10,208,36,Female,1,66754,11.8,7.6,276371,1
143503,0,0.9999999,25,0,0,764,1,0,0,0,0,7,Samsung Galaxy S21,Android,350,7.3,1802,66,1054,21,Female,4,56117,13.1,8.5,170448,0
142344,0,0.087093689,46,1,1645,,12,0,1,0,0,639,Google Pixel 5,Android,417,6.2,2074,63,1135,35,Female,4,45543,17.6,6.1,55053,0
21432,1,0.9999999,64,0,2939,,4,5,1,3,,92,Google Pixel 5,Android,291,4.1,1474,46,827,32,Female,3,53703,19.4,6.5,11757,1
130443,0,0.110614756,51,0,1137,,8,0,1,0,0,190,Samsung Galaxy S21,Android,42,1.1,402,11,265,32,Female,1,38560,20.6,7.5,3660,1
103870,0,0.374651093,37,0,4539,0,11,0,1,0,2,476,Samsung Galaxy S21,Android,412,6.2,2201,68,1085,54,Female,4,33641,31.4,8.2,8676,0
71288,1,0.626481574,46,0,0.738863057,13333,21,0,11,0,0,511,Google Pixel 5,Android,241,5.3,1767,58,976,38,Female,3,44013,15.9,6.8,13200,1
82487,0,0.404397379,28,0,0.396059982,3400,8,0,0,0,0,462,Samsung Galaxy S21,Android,123,3.3,938,36,438,55,Male,2,28275,24.8,16.3,2237,0
91074,0,0,29,0,0.047031158,1700,2,0,0,0,1,53,Samsung Galaxy S21,Android,125,2.7,690,28,393,27,Female,2,61518,16.8,2.9,2519,1
118526,0,0.008724267,56,0,1.535464535,1000,13,0,1,0,0,486,Xiaomi Mi 11,Android,80,1.1,417,18,298,36,Male,1,67935,10.2,8.4,1665,1
141635,0,0.019797308,80,0,0.006498375,4000,7,0,0,0,0,644,OnePlus 9,Android,105,3.3,723,35,566,46,Male,2,61820,8.8,5.6,121280,1
28622,0,0.014495094,54,0,0.149053992,6500,9,0,1,0,3,490,Google Pixel 5,Android,586,9.3,2403,94,2332,21,Male,5,54274,8.9,5,22719,1
118299,0,0.121704503,63,1,0.066733317,4000,13,1,0,0,0,364,iPhone 12,iOS,321,7.9,2159,64,1499,45,Male,4,35437,26.9,14.4,3619,0
74847,0,0.509132927,43,0,0.220995656,14040,4,0,1,0,0,112,Xiaomi Mi 11,Android,488,8.6,2447,84,2344,19,Male,5,41161,16.6,4.6,1265,1
120220,0,0,49,0,0.279394645,11166,7,0,2,0,0,409,Samsung Galaxy S21,Android,357,7.8,2289,74,1242,22,Female,4,52785,9.4,4.1,5406,1
33888,0,0.112995964,74,0,1656,,5,0,2,0,0,7,Samsung Galaxy S21,Android,350,7.3,1802,66,1054,21,Female,4,45443,15.8,7.1,19274,1
100227,0,0.973144136,42,0,3643,,9,0,1,0,1,668,Samsung Galaxy S21,Android,205,5.5,1699,49,729,36,Male,3,48677,9.2,4,8929,1
124471,0,0.726068483,44,0,1470,,5,0,0,0,0,197,OnePlus 9,Android,215,4.4,1407,41,991,47,Male,3,47077,15.1,3.6,6115,1
122519,0,1.078255785,66,0,3450,,12,0,2,0,0,367,Xiaomi Mi 11,Android,516,11.6,2464,82,1767,29,Female,5,50664,10.5,2.7,1904,1
122764,0,0.080298857,44,0,2069,,5,0,2,0,0,250,Google Pixel 5,Android,75,1.9,537,13,230,58,Female,1,36579,22.1,9.3,7173,1
57668,0,0.462859697,63,0,0.27909759,5850,5,0,2,0,0,595,Xiaomi Mi 11,Android,447,6.3,1959,63,1441,48,Male,4,29942,21.4,9,6262,1
2202,0,0.003799905,59,0,0.398802203,18700,9,0,3,0,2,240,iPhone 12,iOS,573,10.8,2711,96,2118,33,Female,5,53199,10.7,2.7,8447,1
103677,0,1.0408754,56,0,0.44183078,5483,13,0,1,0,0,380,OnePlus 9,Android,106,3,922,22,313,51,Male,2,35119,39.5,27.4,948,1
37106,0,0.056062983,54,0,0.228783833,19100,14,0,2,0,1,471,Samsung Galaxy S21,Android,248,4.6,1396,52,883,40,Male,3,40657,11.2,3.8,1389,1
107752,0,0.145124125,35,1,0.273748076,11042,8,0,2,0,2,455,iPhone 12,iOS,143,3.9,1160,24,398,45,Male,2,50119,15,5.7,10154,1
8292,0,0.085249601,68,0,65,,4,0,0,0,0,366,OnePlus 9,Android,382,7.2,1965,67,1341,22,Male,4,38925,18.9,10.9,6397,0
18676,0,0.01135253,23,0,0.042102493,15200,3,0,0,0,2,290,Google Pixel 5,Android,84,1.2,415,10,146,50,Male,1,48160,11.9,6.1,18668,1
63823,0,0.014016617,64,0,0.108944954,2615,10,0,0,0,2,403,iPhone 12,iOS,411,7.4,1960,71,1264,40,Male,4,57382,9.3,6,82224,0
107608,0,0.744353643,54,1,0.310362542,13625,12,0,2,0,1,58,OnePlus 9,Android,539,8.4,2796,89,2415,26,Male,5,57171,9.9,3.1,1077,0
78615,0,0.087280237,75,1,687,,8,0,1,0,,521,OnePlus 9,Android,350,6.5,2364,75,1485,20,Male,4,45520,19.4,6.5,7165,0
67317,0,0.199745266,45,0,0.134310948,6000,14,0,0,0,3,304,iPhone 12,iOS,541,11.4,2443,89,1923,34,Female,5,39205,17.7,7.8,4068,1
55970,0,0.290040569,44,0,0.125043098,8700,5,0,0,0,1,115,Xiaomi Mi 11,Android,471,7.9,2156,76,1324,54,Female,4,48011,12.4,7.7,35636,1
61976,0,0.037354292,32,0,0.062816139,8500,3,0,0,0,1,210,Google Pixel 5,Android,278,4.6,1385,47,823,40,Female,3,56842,12.7,9,269391,1
92070,0,0.016161527,59,0,0.241747848,10572,7,0,2,1,0,41,Xiaomi Mi 11,Android,240,4.7,1464,52,708,56,Female,3,36608,27.6,6.8,7510,1
118830,0,0.80182391,59,0,0.537386805,3864,6,0,1,0,0,173,OnePlus 9,Android,153,2.8,935,25,578,37,Female,2,65476,11.4,7.4,268331,1
145217,0,0.372914193,61,0,0.530791789,3750,7,0,1,0,0,234,OnePlus 9,Android,129,3.4,1059,27,580,36,Female,2,79330,5.7,5,10325,1
25684,0,0.071339723,40,0,2496,,5,0,2,0,0,590,Samsung Galaxy S21,Android,111,3.6,627,26,464,39,Female,2,31532,24.9,10.5,5029,1
148473,0,0.015110901,58,0,0.281572404,18900,9,0,3,0,1,620,Samsung Galaxy S21,Android,292,4.2,1407,54,867,59,Male,3,72099,6.7,2.8,16062,1
123817,0,0.009829445,58,0,0.732394366,2200,7,0,1,0,0,403,iPhone 12,iOS,411,7.4,1960,71,1264,40,Male,4,88013,10.1,1.7,16193,0
93337,0,0.9999999,63,0,0,,0,0,0,0,0,39,OnePlus 9,Android,473,6.4,2312,74,1400,40,Male,4,38750,19.2,7.4,3949,1
125857,0,0.252754618,64,0,0.099354045,3250,7,0,0,0,0,119,Samsung Galaxy S21,Android,82,1.6,590,13,124,28,Female,1,60278,7.7,3.6,857,1
1600,1,0.9999999,35,1,0.900911497,3400,6,0,2,0,0,335,Samsung Galaxy S21,Android,37,1.5,375,18,246,46,Female,1,36897,18.3,6.2,11454,0
9361,0,0.69539217,52,0,2056,,7,0,1,0,0,336,OnePlus 9,Android,531,9.8,2905,99,1632,45,Female,5,38695,20.7,6.6,4273,1
82222,0,0.036096303,45,0,0.679476422,5958,5,0,2,0,2,539,Google Pixel 5,Android,576,9.5,2638,98,2281,38,Female,5,57993,13.7,8.5,163753,1
126608,0,0.753046435,35,0,0.360238216,7891,11,0,2,0,0,616,Google Pixel 5,Android,119,3.7,608,36,461,52,Male,2,66233,9.9,8.3,132990,1
113075,0,0.156131705,52,0,0.126012756,5800,5,0,0,0,1,74,Xiaomi Mi 11,Android,31,1.1,585,11,208,50,Female,1,40938,25.1,14.1,114144,1
70814,0,0.356926124,86,0,0.248846225,5416,12,0,0,0,0,191,iPhone 12,iOS,134,2.2,917,23,423,23,Male,2,44301,14.9,4.9,7868,1
42835,0,0.666573648,61,0,5334,,8,0,2,0,2,324,Xiaomi Mi 11,Android,76,1.3,490,14,156,31,Female,1,33340,23.7,9.6,10395,1
49439,0,0.045628804,62,0,2127,,4,0,2,0,0,147,Samsung Galaxy S21,Android,443,7.4,2289,73,1026,33,Male,4,51968,14.5,10,890997,0
15513,0,0.475004545,33,1,0.357331822,5291,11,0,2,0,1,284,Google Pixel 5,Android,49,1.3,542,16,169,54,Female,1,35634,22,10.8,4638,0
1479,0,0.216826619,56,1,0.854103343,3618,16,0,3,0,2,213,Samsung Galaxy S21,Android,133,3.4,714,38,445,25,Male,2,33232,23.3,11.7,26631,0
78141,0,0.236422594,48,0,3148,,9,0,1,0,3,635,iPhone 12,iOS,318,6.6,2055,67,1253,43,Male,4,39113,20,8.5,1180,1
10341,0,0.220718472,53,0,0.68705036,1945,9,0,1,0,0,394,iPhone 12,iOS,331,7.4,2129,66,1459,53,Male,4,45078,16.4,6.1,17861,0
36852,0,0.00181814,46,0,1.512349225,1740,10,0,3,0,0,339,iPhone 12,iOS,306,6.1,2267,70,1449,46,Male,4,54173,18.1,12.5,1854,0
134126,1,0.9999999,35,0,456,,2,1,0,0,,22,OnePlus 9,Android,576,11.6,2803,82,1553,43,Female,5,49767,11.2,3.9,5126,1
132242,0,0.148276645,54,1,238.5,1,8,0,0,0,1,105,Xiaomi Mi 11,Android,166,2.8,1113,28,360,25,Male,2,50455,16.5,11.2,37374,0
70874,0,0.006574118,76,0,896,,12,0,1,0,0,466,OnePlus 9,Android,265,4.8,1770,51,723,55,Female,3,39216,22.1,3.9,2652,1
36077,0,0.01682039,50,0,0.129980003,6500,18,0,0,0,0,459,iPhone 12,iOS,56,1,547,10,142,58,Female,1,13124,60,20.6,4776,1
68788,0,0.022070903,57,0,0.101911945,5700,5,0,0,0,0,432,iPhone 12,iOS,140,3.8,1137,36,506,53,Male,2,47491,12.5,8.7,5501,1
81902,0,0.87956022,48,0,52,,1,0,0,0,,619,OnePlus 9,Android,342,7,1826,71,1077,26,Female,4,53423,10.1,6.5,5651,1
49066,0,0.043312328,25,0,0.0063226,6800,7,0,0,0,0,221,OnePlus 9,Android,433,6.8,2093,75,1300,32,Male,4,38368,21.7,8.7,9544,1
61873,0,0.009396483,55,0,0.230802792,4583,18,0,1,0,0,379,Samsung Galaxy S21,Android,525,10.8,2445,99,1623,57,Male,5,43693,18.2,10.1,18619,0
37539,0,0.951192951,32,0,0.253919301,3890,6,0,0,0,5,222,OnePlus 9,Android,133,2,1007,31,417,32,Male,2,73557,6.2,5.2,67669,1
144333,0,0.005801171,48,0,0.003259098,1840,7,0,0,0,0,258,Xiaomi Mi 11,Android,272,5,1655,45,686,19,Female,3,44961,14.3,7.1,11520,1
77584,0,0.700866089,25,0,0.113286131,2400,4,0,0,0,0,367,Xiaomi Mi 11,Android,516,11.6,2464,82,1767,29,Female,5,15674,50.1,12.2,6895,0
23133,0,0.217281718,38,0,0.116202587,4560,6,0,0,0,2,349,Google Pixel 5,Android,156,3.8,866,34,510,26,Male,2,42986,22.3,6.6,16674,1
55491,0,0.529785146,47,0,1963,,6,0,2,0,0,225,OnePlus 9,Android,92,2.5,690,31,563,27,Male,2,39830,17.6,9.4,5126,1
66465,0,0,61,0,0.124019697,5482,5,0,0,0,3,236,Xiaomi Mi 11,Android,37,1.4,369,18,295,19,Female,1,31503,29.9,14.7,2200,1
104547,0,0.162915064,73,1,0.381340244,2700,12,0,0,0,1,183,iPhone 12,iOS,544,9.2,2936,83,2416,47,Female,5,48925,14,10.9,229693,0
98826,0,0.809551347,38,0,0.332612807,3700,14,0,0,0,0,444,iPhone 12,iOS,231,4,1664,48,724,29,Female,3,35787,22.8,4.6,1557,1
56235,0,0.072487691,54,1,0.094714949,18750,9,0,1,0,1,623,Xiaomi Mi 11,Android,453,7.4,2363,65,1046,41,Female,4,70469,10.3,1.4,564,0
105325,0,0.005094019,26,0,0.242973708,3308,9,0,2,0,1,6,Google Pixel 5,Android,99,2,940,35,564,31,Male,2,47913,16.1,7.4,91085,1
2958,1,0.686354379,27,0,805,,2,0,0,0,1,236,Xiaomi Mi 11,Android,37,1.4,369,18,295,19,Female,1,55756,13.9,2.5,3271,1
97997,0,0.015619577,61,0,0.075560188,5756,7,0,0,0,0,127,iPhone 12,iOS,332,7.4,2149,68,1321,20,Female,4,40603,16.4,5.9,3421,1
51067,0,0.184569575,32,0,0.431389975,5625,7,0,1,0,0,104,Xiaomi Mi 11,Android,274,4.2,1781,52,934,28,Male,3,75050,8.8,5.7,387884,1
10766,0,0.01392649,86,0,0.0094392,1800,3,0,0,0,0,480,Samsung Galaxy S21,Android,189,4.8,1681,59,795,57,Male,3,36205,19.3,8.8,4805,1
